Frame,Elapsed_Time_In_Milliseconds,Time,Hand_Position_X,Hand_Position_Y,Hand_Position_Z,Thumb_CMC_Position_X,Thumb_CMC_Position_Y,Thumb_CMC_Position_Z,Thumb_MCP_Position_X,Thumb_MCP_Position_Y,Thumb_MCP_Position_Z,Thumb_DIP_Position_X,Thumb_DIP_Position_Y,Thumb_DIP_Position_Z,Thumb_TIP_Position_X,Thumb_TIP_Position_Y,Thumb_TIP_Position_Z,Index_CMC_Position_X,Index_CMC_Position_Y,Index_CMC_Position_Z,Index_MCP_Position_X,Index_MCP_Position_Y,Index_MCP_Position_Z,Index_PIP_Position_X,Index_PIP_Position_Y,Index_PIP_Position_Z,Index_DIP_Position_X,Index_DIP_Position_Y,Index_DIP_Position_Z,Index_TIP_Position_X,Index_TIP_Position_Y,Index_TIP_Position_Z,Middle_CMC_Position_X,Middle_CMC_Position_Y,Middle_CMC_Position_Z,Middle_MCP_Position_X,Middle_MCP_Position_Y,Middle_MCP_Position_Z,Middle_PIP_Position_X,Middle_PIP_Position_Y,Middle_PIP_Position_Z,Middle_DIP_Position_X,Middle_DIP_Position_Y,Middle_DIP_Position_Z,Middle_TIP_Position_X,Middle_TIP_Position_Y,Middle_TIP_Position_Z,Ring_CMC_Position_X,Ring_CMC_Position_Y,Ring_CMC_Position_Z,Ring_MCP_Position_X,Ring_MCP_Position_Y,Ring_MCP_Position_Z,Ring_PIP_Position_X,Ring_PIP_Position_Y,Ring_PIP_Position_Z,Ring_DIP_Position_X,Ring_DIP_Position_Y,Ring_DIP_Position_Z,Ring_TIP_Position_X,Ring_TIP_Position_Y,Ring_TIP_Position_Z,Pinky_CMC_Position_X,Pinky_CMC_Position_Y,Pinky_CMC_Position_Z,Pinky_MCP_Position_X,Pinky_MCP_Position_Y,Pinky_MCP_Position_Z,Pinky_PIP_Position_X,Pinky_PIP_Position_Y,Pinky_PIP_Position_Z,Pinky_DIP_Position_X,Pinky_DIP_Position_Y,Pinky_DIP_Position_Z,Pinky_TIP_Position_X,Pinky_TIP_Position_Y,Pinky_TIP_Position_Z,Hand_Rotation_X,Hand_Rotation_Y,Hand_Rotation_Z,Thumb_CMC_Rotation_X,Thumb_CMC_Rotation_Y,Thumb_CMC_Rotation_Z,Thumb_MCP_Rotation_X,Thumb_MCP_Rotation_Y,Thumb_MCP_Rotation_Z,Thumb_DIP_Rotation_X,Thumb_DIP_Rotation_Y,Thumb_DIP_Rotation_Z,Thumb_TIP_Rotation_X,Thumb_TIP_Rotation_Y,Thumb_TIP_Rotation_Z,Index_CMC_Rotation_X,Index_CMC_Rotation_Y,Index_CMC_Rotation_Z,Index_MCP_Rotation_X,Index_MCP_Rotation_Y,Index_MCP_Rotation_Z,Index_PIP_Rotation_X,Index_PIP_Rotation_Y,Index_PIP_Rotation_Z,Index_DIP_Rotation_X,Index_DIP_Rotation_Y,Index_DIP_Rotation_Z,Index_TIP_Rotation_X,Index_TIP_Rotation_Y,Index_TIP_Rotation_Z,Middle_CMC_Rotation_X,Middle_CMC_Rotation_Y,Middle_CMC_Rotation_Z,Middle_MCP_Rotation_X,Middle_MCP_Rotation_Y,Middle_MCP_Rotation_Z,Middle_PIP_Rotation_X,Middle_PIP_Rotation_Y,Middle_PIP_Rotation_Z,Middle_DIP_Rotation_X,Middle_DIP_Rotation_Y,Middle_DIP_Rotation_Z,Middle_TIP_Rotation_X,Middle_TIP_Rotation_Y,Middle_TIP_Rotation_Z,Ring_CMC_Rotation_X,Ring_CMC_Rotation_Y,Ring_CMC_Rotation_Z,Ring_MCP_Rotation_X,Ring_MCP_Rotation_Y,Ring_MCP_Rotation_Z,Ring_PIP_Rotation_X,Ring_PIP_Rotation_Y,Ring_PIP_Rotation_Z,Ring_DIP_Rotation_X,Ring_DIP_Rotation_Y,Ring_DIP_Rotation_Z,Ring_TIP_Rotation_X,Ring_TIP_Rotation_Y,Ring_TIP_Rotation_Z,Pinky_CMC_Rotation_X,Pinky_CMC_Rotation_Y,Pinky_CMC_Rotation_Z,Pinky_MCP_Rotation_X,Pinky_MCP_Rotation_Y,Pinky_MCP_Rotation_Z,Pinky_PIP_Rotation_X,Pinky_PIP_Rotation_Y,Pinky_PIP_Rotation_Z,Pinky_DIP_Rotation_X,Pinky_DIP_Rotation_Y,Pinky_DIP_Rotation_Z,Pinky_TIP_Rotation_X,Pinky_TIP_Rotation_Y,Pinky_TIP_Rotation_Z,Hand_Velocity_X,Hand_Velocity_Y,Hand_Velocity_Z,Thumb_CMC_Velocity_X,Thumb_CMC_Velocity_Y,Thumb_CMC_Velocity_Z,Thumb_MCP_Velocity_X,Thumb_MCP_Velocity_Y,Thumb_MCP_Velocity_Z,Thumb_DIP_Velocity_X,Thumb_DIP_Velocity_Y,Thumb_DIP_Velocity_Z,Thumb_TIP_Velocity_X,Thumb_TIP_Velocity_Y,Thumb_TIP_Velocity_Z,Index_CMC_Velocity_X,Index_CMC_Velocity_Y,Index_CMC_Velocity_Z,Index_MCP_Velocity_X,Index_MCP_Velocity_Y,Index_MCP_Velocity_Z,Index_PIP_Velocity_X,Index_PIP_Velocity_Y,Index_PIP_Velocity_Z,Index_DIP_Velocity_X,Index_DIP_Velocity_Y,Index_DIP_Velocity_Z,Index_TIP_Velocity_X,Index_TIP_Velocity_Y,Index_TIP_Velocity_Z,Middle_CMC_Velocity_X,Middle_CMC_Velocity_Y,Middle_CMC_Velocity_Z,Middle_MCP_Velocity_X,Middle_MCP_Velocity_Y,Middle_MCP_Velocity_Z,Middle_PIP_Velocity_X,Middle_PIP_Velocity_Y,Middle_PIP_Velocity_Z,Middle_DIP_Velocity_X,Middle_DIP_Velocity_Y,Middle_DIP_Velocity_Z,Middle_TIP_Velocity_X,Middle_TIP_Velocity_Y,Middle_TIP_Velocity_Z,Ring_CMC_Velocity_X,Ring_CMC_Velocity_Y,Ring_CMC_Velocity_Z,Ring_MCP_Velocity_X,Ring_MCP_Velocity_Y,Ring_MCP_Velocity_Z,Ring_PIP_Velocity_X,Ring_PIP_Velocity_Y,Ring_PIP_Velocity_Z,Ring_DIP_Velocity_X,Ring_DIP_Velocity_Y,Ring_DIP_Velocity_Z,Ring_TIP_Velocity_X,Ring_TIP_Velocity_Y,Ring_TIP_Velocity_Z,Pinky_CMC_Velocity_X,Pinky_CMC_Velocity_Y,Pinky_CMC_Velocity_Z,Pinky_MCP_Velocity_X,Pinky_MCP_Velocity_Y,Pinky_MCP_Velocity_Z,Pinky_PIP_Velocity_X,Pinky_PIP_Velocity_Y,Pinky_PIP_Velocity_Z,Pinky_DIP_Velocity_X,Pinky_DIP_Velocity_Y,Pinky_DIP_Velocity_Z,Pinky_TIP_Velocity_X,Pinky_TIP_Velocity_Y,Pinky_TIP_Velocity_Z,Hand_Acceleration_X,Hand_Acceleration_Y,Hand_Acceleration_Z,Thumb_CMC_Acceleration_X,Thumb_CMC_Acceleration_Y,Thumb_CMC_Acceleration_Z,Thumb_MCP_Acceleration_X,Thumb_MCP_Acceleration_Y,Thumb_MCP_Acceleration_Z,Thumb_DIP_Acceleration_X,Thumb_DIP_Acceleration_Y,Thumb_DIP_Acceleration_Z,Thumb_TIP_Acceleration_X,Thumb_TIP_Acceleration_Y,Thumb_TIP_Acceleration_Z,Index_CMC_Acceleration_X,Index_CMC_Acceleration_Y,Index_CMC_Acceleration_Z,Index_MCP_Acceleration_X,Index_MCP_Acceleration_Y,Index_MCP_Acceleration_Z,Index_PIP_Acceleration_X,Index_PIP_Acceleration_Y,Index_PIP_Acceleration_Z,Index_DIP_Acceleration_X,Index_DIP_Acceleration_Y,Index_DIP_Acceleration_Z,Index_TIP_Acceleration_X,Index_TIP_Acceleration_Y,Index_TIP_Acceleration_Z,Middle_CMC_Acceleration_X,Middle_CMC_Acceleration_Y,Middle_CMC_Acceleration_Z,Middle_MCP_Acceleration_X,Middle_MCP_Acceleration_Y,Middle_MCP_Acceleration_Z,Middle_PIP_Acceleration_X,Middle_PIP_Acceleration_Y,Middle_PIP_Acceleration_Z,Middle_DIP_Acceleration_X,Middle_DIP_Acceleration_Y,Middle_DIP_Acceleration_Z,Middle_TIP_Acceleration_X,Middle_TIP_Acceleration_Y,Middle_TIP_Acceleration_Z,Ring_CMC_Acceleration_X,Ring_CMC_Acceleration_Y,Ring_CMC_Acceleration_Z,Ring_MCP_Acceleration_X,Ring_MCP_Acceleration_Y,Ring_MCP_Acceleration_Z,Ring_PIP_Acceleration_X,Ring_PIP_Acceleration_Y,Ring_PIP_Acceleration_Z,Ring_DIP_Acceleration_X,Ring_DIP_Acceleration_Y,Ring_DIP_Acceleration_Z,Ring_TIP_Acceleration_X,Ring_TIP_Acceleration_Y,Ring_TIP_Acceleration_Z,Pinky_CMC_Acceleration_X,Pinky_CMC_Acceleration_Y,Pinky_CMC_Acceleration_Z,Pinky_MCP_Acceleration_X,Pinky_MCP_Acceleration_Y,Pinky_MCP_Acceleration_Z,Pinky_PIP_Acceleration_X,Pinky_PIP_Acceleration_Y,Pinky_PIP_Acceleration_Z,Pinky_DIP_Acceleration_X,Pinky_DIP_Acceleration_Y,Pinky_DIP_Acceleration_Z,Pinky_TIP_Acceleration_X,Pinky_TIP_Acceleration_Y,Pinky_TIP_Acceleration_Z,Pinch_ThumbToIndex,Pinch_ThumbToMiddle,Pinch_ThumbToRing,Pinch_ThumbToPinky,Thumb_CMC_Spread,Thumb_CMC_Flex,Thumb_PIP_Flex,Thumb_DIP_Flex,Index_MCP_Spread,Index_MCP_Flex,Index_PIP_Flex,Index_DIP_Flex,Middle_MCP_Spread,Middle_MCP_Flex,Middle_PIP_Flex,Middle_DIP_Flex,Ring_MCP_Spread,Ring_MCP_Flex,Ring_PIP_Flex,Ring_DIP_Flex,Pinky_MCP_Spread,Pinky_MCP_Flex,Pinky_PIP_Flex,Pinky_DIP_Flex,Thumb_CMC_Spread_AngularVelocity,Thumb_CMC_Flex_AngularVelocity,Thumb_PIP_Flex_AngularVelocity,Thumb_DIP_Flex_AngularVelocity,Index_MCP_Spread_AngularVelocity,Index_MCP_Flex_AngularVelocity,Index_PIP_Flex_AngularVelocity,Index_DIP_Flex_AngularVelocity,Middle_MCP_Spread_AngularVelocity,Middle_MCP_Flex_AngularVelocity,Middle_PIP_Flex_AngularVelocity,Middle_DIP_Flex_AngularVelocity,Ring_MCP_Spread_AngularVelocity,Ring_MCP_Flex_AngularVelocity,Ring_PIP_Flex_AngularVelocity,Ring_DIP_Flex_AngularVelocity,Pinky_MCP_Spread_AngularVelocity,Pinky_MCP_Flex_AngularVelocity,Pinky_PIP_Flex_AngularVelocity,Pinky_DIP_Flex_AngularVelocity,Thumb_CMC_Spread_AngularAcceleration,Thumb_CMC_Flex_AngularAcceleration,Thumb_PIP_Flex_AngularAcceleration,Thumb_DIP_Flex_AngularAcceleration,Index_MCP_Spread_AngularAcceleration,Index_MCP_Flex_AngularAcceleration,Index_PIP_Flex_AngularAcceleration,Index_DIP_Flex_AngularAcceleration,Middle_MCP_Spread_AngularAcceleration,Middle_MCP_Flex_AngularAcceleration,Middle_PIP_Flex_AngularAcceleration,Middle_DIP_Flex_AngularAcceleration,Ring_MCP_Spread_AngularAcceleration,Ring_MCP_Flex_AngularAcceleration,Ring_PIP_Flex_AngularAcceleration,Ring_DIP_Flex_AngularAcceleration,Pinky_MCP_Spread_AngularAcceleration,Pinky_MCP_Flex_AngularAcceleration,Pinky_PIP_Flex_AngularAcceleration,Pinky_DIP_Flex_AngularAcceleration
0,0,00:00:00:000,0,0,0,3.521306,-1.949967,0.621713,5.054897,-4.824874,3.507646,5.380003,-6.853193,5.841752,5.141731,-8.463192,7.89028,2.763734,0,1.731555,2.763734,0.040369,10.23605,2.384653,-2.683504,14.34424,2.319738,-5.218161,15.45808,2.361333,-7.647187,15.54458,1.04396,-0.035064,1.731555,0.462329,0.001622,9.428486,0.127855,-3.866224,13.21687,0.089948,-6.948004,13.76174,0.148432,-9.43775,13.24131,-0.517327,-0.000074,1.731555,-1.626636,0.0366,8.887376,-1.916345,-4.178833,11.7661,-2.011318,-7.282009,12.51905,-2.03791,-9.854096,12.54112,-2.032899,-0.000195,1.731555,-3.795677,0.03967,8.480541,-4.148322,-3.805415,10.39067,-4.249062,-6.055464,10.2607,-4.28341,-8.316526,9.339964,0,0,0,-32.49173,38.17999,-107.7779,-17.36512,38.13754,-107.7504,-5.768011,38.09834,-107.7159,-5.768011,38.09834,-107.7159,-0.271968,0,0,33.29644,-6.175653,1.379106,66.12337,-6.45427,1.38154,87.94676,-6.709251,1.221028,87.94676,-6.709251,1.221028,-0.27231,-4.321438,0,45.50476,-4.793538,-0.248563,79.95042,-3.925395,-0.009616,101.8228,-3.260648,0.663501,101.8228,-3.260649,0.663501,-0.290176,-8.811958,0,55.57671,-5.125787,-0.427787,76.30656,-5.366212,-0.447609,89.50596,-5.593403,-0.544197,89.50596,-5.593403,-0.544197,-0.327439,-14.63815,0,63.50838,-6.262505,-2.128145,93.33517,-8.021557,-3.029454,112.4632,-9.264517,-4.678531,112.4632,-9.264518,-4.678531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.184425,7.383519,8.666729,9.537105,44.89034,32.98632,15.10962,11.5758,-6.179839,33.54576,32.82742,21.80539,-4.793096,45.59464,34.46653,21.91814,-5.124915,55.67074,20.72816,13.19036,-6.255453,63.58317,29.72723,18.89614,2693.42,1979.179,906.577,694.548,-370.7903,2012.745,1969.645,1308.323,-287.5857,2735.678,2067.991,1315.089,-307.4949,3340.244,1243.69,791.4214,-375.3271,3814.99,1783.634,1133.769,161605.2,118750.7,54394.62,41672.88,-22247.42,120764.7,118178.7,78499.4,-17255.14,164140.7,124079.5,78905.3,-18449.69,200414.7,74621.37,47485.29,-22519.63,228899.4,107018,68026.12
1,16.66667,00:00:00:017,0,0,0,3.521306,-1.949967,0.621713,5.054897,-4.824874,3.507646,5.380003,-6.853193,5.841752,5.141731,-8.463192,7.89028,2.763734,0,1.731555,2.763734,0.040369,10.23605,2.384653,-2.683504,14.34424,2.319738,-5.218161,15.45808,2.361333,-7.647187,15.54458,1.04396,-0.035064,1.731555,0.462329,0.001622,9.428486,0.127855,-3.866224,13.21687,0.089948,-6.948004,13.76174,0.148432,-9.43775,13.24131,-0.517327,-0.000074,1.731555,-1.626636,0.0366,8.887376,-1.916345,-4.178833,11.7661,-2.011318,-7.282009,12.51905,-2.03791,-9.854096,12.54112,-2.032899,-0.000195,1.731555,-3.795677,0.03967,8.480541,-4.148322,-3.805415,10.39067,-4.249062,-6.055464,10.2607,-4.28341,-8.316526,9.339964,0,0,0,-32.49173,38.17999,-107.7779,-17.36512,38.13754,-107.7504,-5.768011,38.09834,-107.7159,-5.768011,38.09834,-107.7159,-0.271968,0,0,33.29644,-6.175653,1.379106,66.12337,-6.45427,1.38154,87.94676,-6.709251,1.221028,87.94676,-6.709251,1.221028,-0.27231,-4.321438,0,45.50476,-4.793538,-0.248563,79.95042,-3.925395,-0.009616,101.8228,-3.260648,0.663501,101.8228,-3.260649,0.663501,-0.290176,-8.811958,0,55.57671,-5.125787,-0.427787,76.30656,-5.366212,-0.447609,89.50596,-5.593403,-0.544197,89.50596,-5.593403,-0.544197,-0.327439,-14.63815,0,63.50838,-6.262505,-2.128145,93.33517,-8.021557,-3.029454,112.4632,-9.264517,-4.678531,112.4632,-9.264518,-4.678531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.184425,7.383519,8.666729,9.537105,44.89034,32.98632,15.10962,11.5758,-6.179839,33.54576,32.82742,21.80539,-4.793096,45.59464,34.46653,21.91814,-5.124915,55.67074,20.72816,13.19036,-6.255453,63.58317,29.72723,18.89614,2693.42,1979.179,906.577,694.548,-370.7903,2012.745,1969.645,1308.323,-287.5857,2735.678,2067.991,1315.089,-307.4949,3340.244,1243.69,791.4214,-375.3271,3814.99,1783.634,1133.769,161605.2,118750.7,54394.62,41672.88,-22247.42,120764.7,118178.7,78499.4,-17255.14,164140.7,124079.5,78905.3,-18449.69,200414.7,74621.37,47485.29,-22519.63,228899.4,107018,68026.12
2,33.33333,00:00:00:033,0,0,0,3.521306,-1.949967,0.621713,5.088376,-4.815571,3.498901,5.419017,-6.838503,5.8369,5.155232,-8.436478,7.891708,2.763734,0,1.731555,2.763734,0.040369,10.23605,2.369473,-2.561365,14.42125,2.285198,-5.028068,15.67729,2.305438,-7.444362,15.9428,1.04396,-0.035064,1.731555,0.462329,0.001622,9.428486,0.132333,-3.818584,13.26529,0.096017,-6.892344,13.85382,0.154915,-9.389507,13.37028,-0.517327,-0.000074,1.731555,-1.626636,0.0366,8.887376,-1.920138,-4.152261,11.80426,-2.017305,-7.250463,12.57714,-2.045368,-9.822401,12.61141,-2.032899,-0.000195,1.731555,-3.795677,0.03967,8.480541,-4.139906,-3.770716,10.46046,-4.235722,-6.022187,10.35341,-4.264619,-8.28797,9.444162,0,0,0,-32.96445,38.01427,-107.8077,-17.45599,37.97914,-107.7842,-5.17712,37.94648,-107.7553,-5.17712,37.94648,-107.7553,-0.271968,0,0,31.61619,-6.217715,1.361534,62.83772,-6.533843,1.384725,83.68439,-6.838924,1.235022,83.68439,-6.838924,1.235022,-0.27231,-4.321438,0,44.78059,-4.794555,-0.122613,79.13496,-3.98844,0.087987,100.9752,-3.362801,0.699407,100.9752,-3.362801,0.699407,-0.290176,-8.811958,0,55.05358,-5.143439,-0.423175,75.93563,-5.408088,-0.443752,89.23273,-5.658398,-0.549463,89.23273,-5.658398,-0.549463,-0.327439,-14.63815,0,62.45804,-6.298536,-1.887549,92.7476,-8.161883,-2.827221,112.1821,-9.475174,-4.570652,112.1821,-9.475174,-4.570652,0,0,0,0,0,0,2.008729,0.558212,-0.524729,2.340853,0.881419,-0.291064,0.810072,1.602843,0.085652,0,0,0,0,0,0,-0.910856,7.328331,4.620999,-2.072431,11.40553,13.1523,-3.353655,12.16949,23.89303,0,0,0,0,0,0,0.26864,2.85843,2.905458,0.364121,3.339618,5.524635,0.388993,2.89455,7.737904,0,0,0,0,0,0,-0.227552,1.59435,2.289176,-0.359237,1.892745,3.485352,-0.447426,1.901686,4.217595,0,0,0,0,0,0,0.504971,2.08193,4.187733,0.800416,1.996591,5.562543,1.127399,1.71344,6.251872,0,0,0,0,0,0,120.5237,33.49274,-31.48377,140.4512,52.88512,-17.46386,48.60431,96.1706,5.139112,0,0,0,0,0,0,-54.65134,439.6998,277.2599,-124.3458,684.332,789.1381,-201.2193,730.1696,1433.582,0,0,0,0,0,0,16.1184,171.5058,174.3275,21.84726,200.3771,331.4781,23.33957,173.673,464.2742,0,0,0,0,0,0,-13.65311,95.66098,137.3505,-21.55423,113.5647,209.1211,-26.84556,114.1012,253.0557,0,0,0,0,0,0,30.29823,124.9158,251.2639,48.02495,119.7955,333.7526,67.64396,102.8064,375.1123,8.598006,7.47838,8.720381,9.548077,44.88443,33.5751,15.49394,12.26112,-6.221889,31.86716,31.22441,20.82966,-4.794322,44.87577,34.37284,21.88245,-5.142585,55.14887,20.8803,13.28716,-6.29236,62.5431,30.1853,19.18511,-0.354538,35.327,23.05956,41.11936,-2.523021,-100.716,-96.18049,-58.54385,-0.073557,-43.13232,-5.621337,-2.141418,-1.060238,-31.31218,9.128494,5.807819,-2.214432,-62.40394,27.48413,17.33768,-161626.5,-116631.1,-53011.05,-39205.71,22096.04,-126807.7,-123949.5,-82012.03,17250.73,-166728.6,-124416.8,-79033.79,18386.08,-202293.4,-74073.66,-47136.82,22386.76,-232643.6,-105369,-66985.86
3,50,00:00:00:050,0,0,0,3.521306,-1.949967,0.621713,5.151101,-4.801692,3.477766,5.491528,-6.818043,5.820042,5.178974,-8.39609,7.883393,2.763734,0,1.731555,2.763734,0.040369,10.23605,2.307737,-2.272725,14.5814,2.161039,-4.538642,16.16679,2.109275,-6.851731,16.91265,1.04396,-0.035064,1.731555,0.462329,0.001622,9.428486,0.145174,-3.726205,13.35617,0.113393,-6.780621,14.03823,0.173342,-9.293097,13.64204,-0.517327,-0.000074,1.731555,-1.626636,0.0366,8.887376,-1.942175,-4.075422,11.9094,-2.053001,-7.158292,12.73961,-2.090987,-9.729354,12.81051,-2.032899,-0.000195,1.731555,-3.795677,0.03967,8.480541,-4.140616,-3.734397,10.52872,-4.2366,-5.986829,10.44446,-4.265006,-8.257248,9.546833,0,0,0,-33.91537,37.75004,-107.9321,-17.68781,37.75005,-107.9321,-4.13141,37.75005,-107.9321,-4.13141,37.75005,-107.9321,-0.271968,0,0,27.77759,-6.564257,1.092802,54.77975,-6.958156,1.183976,71.97813,-7.369164,1.107514,71.97812,-7.369165,1.107515,-0.27231,-4.321438,0,43.39452,-4.812709,0.208148,77.37806,-4.212259,0.346212,98.97807,-3.73201,0.777668,98.97807,-3.73201,0.777668,-0.290176,-8.811958,0,53.59119,-5.234356,-0.538831,74.86436,-5.554152,-0.559171,88.41243,-5.857578,-0.684377,88.41243,-5.857578,-0.684377,-0.327439,-14.63815,0,61.42297,-6.29823,-1.802483,92.16264,-8.205928,-2.748883,111.8887,-9.547583,-4.529368,111.8887,-9.547583,-4.529368,0,0,0,0,0,0,3.763496,0.832759,-1.268104,4.35061,1.227558,-1.011506,1.424499,2.423331,-0.498891,0,0,0,0,0,0,-3.704141,17.31844,9.608745,-7.449511,29.36554,29.36983,-11.76982,35.55786,58.19106,0,0,0,0,0,0,0.770465,5.542717,5.452394,1.042591,6.703377,11.06483,1.105601,5.784585,16.3055,0,0,0,0,0,0,-1.322228,4.610359,6.308288,-2.141732,5.530268,9.748577,-2.737138,5.582839,11.94566,0,0,0,0,0,0,-0.042602,2.179093,4.095644,-0.052705,2.121471,5.463034,-0.023201,1.843259,6.160229,0,0,0,0,0,0,105.2861,16.47279,-44.60245,120.5854,20.76834,-43.22647,36.86561,49.22925,-35.07256,0,0,0,0,0,0,-167.5971,599.4066,299.2647,-322.6248,1077.6,973.0516,-504.97,1403.302,2057.882,0,0,0,0,0,0,30.10947,161.0573,152.8161,40.70821,201.8255,332.4115,42.99647,173.4021,514.056,0,0,0,0,0,0,-65.68058,180.9606,241.1467,-106.9497,218.2513,375.7935,-137.3827,220.8692,463.6842,0,0,0,0,0,0,-32.85437,5.829781,-5.52535,-51.18728,7.49275,-5.970597,-69.03603,7.789123,-5.49855,9.661035,7.68264,8.882927,9.590363,44.95655,34.7111,16.22755,13.55639,-6.567786,28.02702,27.01339,17.18948,-4.813081,43.50458,33.99569,21.6315,-5.233229,53.68697,21.2715,13.53594,-6.29236,61.51136,30.63486,19.47012,4.327011,68.15987,44.01638,77.71574,-20.7538,-230.4085,-252.6617,-218.4107,-1.125555,-82.27111,-22.62863,-15.05699,-5.438632,-87.71438,23.47206,14.92733,0,-61.90452,26.97384,17.10102,280.8929,1969.972,1257.409,2195.782,-1093.847,-7781.547,-9388.874,-9592.011,-63.11988,-2348.327,-1020.438,-774.9343,-262.7037,-3384.132,860.6138,547.1706,132.8659,29.96521,-30.61752,-14.19983
4,66.66666,00:00:00:067,0,0,0,3.521306,-1.949967,0.621713,5.211882,-4.786796,3.457195,5.56787,-6.795924,5.803361,5.221038,-8.355677,7.875129,2.763734,0,1.731555,2.763734,0.040369,10.23605,2.281919,-2.195061,14.6191,2.113056,-4.398092,16.28868,2.038095,-6.669532,17.15141,1.04396,-0.035064,1.731555,0.462329,0.001622,9.428486,0.157264,-3.679239,13.40116,0.129769,-6.719813,14.14267,0.190945,-9.241114,13.80741,-0.517327,-0.000074,1.731555,-1.626636,0.0366,8.887376,-1.939919,-4.020344,11.98317,-2.049592,-7.090123,12.86071,-2.086749,-9.659986,12.96677,-2.032899,-0.000195,1.731555,-3.795677,0.03967,8.480541,-4.144274,-3.697582,10.59455,-4.242398,-5.950757,10.53676,-4.272555,-8.228338,9.657529,0,0,0,-34.78462,37.51667,-107.9657,-17.95181,37.51667,-107.9657,-3.312595,37.51668,-107.9657,-3.312605,37.51668,-107.9657,-0.271968,0,0,26.77262,-6.763147,0.975151,52.57801,-7.210613,1.102798,69.01519,-7.687302,1.046985,69.01519,-7.687302,1.046985,-0.27231,-4.321438,0,42.69243,-4.849277,0.497873,76.25256,-4.474008,0.575252,97.59235,-4.168082,0.834901,97.59232,-4.168082,0.834902,-0.290176,-8.811958,0,52.54998,-5.271847,-0.390075,73.97499,-5.702084,-0.411492,87.62342,-6.111987,-0.575183,87.62342,-6.111987,-0.575183,-0.327439,-14.63815,0,60.41407,-6.313691,-1.756167,91.48325,-8.275873,-2.707118,111.4252,-9.658721,-4.525328,111.4252,-9.658722,-4.525329,0,0,0,0,0,0,3.64682,0.893779,-1.234218,4.580542,1.327157,-1.000821,2.523891,2.424762,-0.495851,0,0,0,0,0,0,-1.549076,4.659846,2.261907,-2.879005,8.433043,7.3134,-4.270769,10.93192,14.32577,0,0,0,0,0,0,0.725426,2.817973,2.699733,0.982532,3.64843,6.266177,1.05622,3.119007,9.922206,0,0,0,0,0,0,0.13534,3.304638,4.426538,0.204541,4.090145,7.265746,0.254251,4.162028,9.375661,0,0,0,0,0,0,-0.219494,2.208911,3.949731,-0.347883,2.164364,5.538136,-0.452936,1.734585,6.641775,0,0,0,0,0,0,-7.000566,3.661209,2.033114,13.79594,5.975961,0.641048,65.96355,0.085831,0.18239,0,0,0,0,0,0,129.3039,-759.5156,-440.8102,274.2303,-1255.949,-1323.386,449.9432,-1477.556,-2631.917,0,0,0,0,0,0,-2.702325,-163.4846,-165.1597,-3.603547,-183.2968,-287.919,-2.962835,-159.9347,-382.9979,0,0,0,0,0,0,87.45409,-78.34328,-112.9049,140.7764,-86.40736,-148.9699,179.4834,-85.24864,-154.2002,0,0,0,0,0,0,-10.6135,1.789033,-8.754729,-17.71062,2.573579,4.506111,-25.78407,-6.520439,28.89278,9.951064,7.828012,9.001656,9.660305,45.01359,35.80433,16.83279,14.63918,-6.766397,27.02234,25.82155,16.43078,-4.85014,42.81647,33.56692,21.35996,-5.270985,52.65327,21.42344,13.6322,-6.307951,60.50497,30.96394,19.67826,3.422699,65.59364,36.31451,64.96782,-11.91662,-60.28049,-71.51012,-45.5223,-2.22353,-41.28639,-25.72655,-16.29272,-2.265329,-62.02171,9.116135,5.775318,-0.935497,-60.3836,19.74449,12.48791,-54.25874,-153.9734,-462.1122,-764.875,530.231,10207.68,10869.1,10373.3,-65.87849,2459.083,-185.8749,-74.14404,190.3982,1541.56,-861.3554,-549.1207,-56.12983,91.25518,-433.7608,-276.7868
